commodity_name,state,district,market,min_price,max_price,modal_price,date
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,85.11,98.86,91.98,8/27/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,90.24,90.24,90.24,10/18/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,43.39,61,51.19,11/7/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,62,58,11/7/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,70.03,85.86,81.06,8/22/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,75.86,101.43,88.65,8/22/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,69.24,79.36,77.1,10/23/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,63.11,83.99,73.55,10/23/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,61.23,92.75,90.86,10/23/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,71.13,102.11,98.36,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,66.99,100.39,83.69,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,64.98,70.98,66.73,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,75.36,80.11,78.69,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,86.23,105.69,99.98,8/30/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,94.65,94.65,94.65,9/3/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,70.36,95,86.25,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,70.11,92.81,91.47,9/26/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.02,86.11,84.68,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,83.5,93.61,88.85,8/26/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,83.41,83.71,83.51,8/26/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56.5,74.5,60,10/14/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,45.11,65.66,63.24,11/8/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,63.75,63.75,63.75,11/8/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,55.49,55.49,55.49,11/8/2019
Groundnut,Tamil Nadu,Villupuram,Sangarapuram,75.24,75.24,75.24,11/8/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,59.86,73.71,66.78,11/8/2019
Groundnut,Tamil Nadu,Vellore,Vellore,60.11,77.13,75,11/8/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,44.04,48.48,45.48,11/8/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,66.23,73.98,67.4,9/9/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,83.03,89.61,86.32,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,83.11,102.51,92.81,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,80.86,84.74,82.8,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,88.73,98.73,94.98,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60,63.48,62.5,9/20/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,87.74,87.74,87.74,9/18/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,91.32,101.24,98.75,9/18/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,79.62,94.61,93.87,9/4/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,80.13,91.36,85.74,9/4/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,66.73,72.98,68.73,9/4/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,77.61,101.86,89.74,8/27/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,76.74,76.74,76.74,8/27/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,66.73,70.8,69.98,8/27/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,70.11,89.86,84.63,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,72.58,102.2,87.39,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,97.36,97.36,97.36,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,74.86,102.36,88.61,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,70.11,98.65,84.38,8/29/2019
Groundnut,Tamil Nadu,Vellore,Vellore,62.61,99.88,95,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,62.98,73.58,69.23,8/29/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,80.11,97.87,94.86,10/1/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,81.36,91.23,87.86,9/17/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,58,72.1,60,9/17/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,92.73,100.23,100.23,9/17/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,71.79,85.01,78.4,8/28/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,88.86,104.4,99.83,8/28/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.7,97.74,80.01,9/3/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,80.77,87.2,86.12,9/3/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,76.24,90.61,83.43,9/3/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,67.98,72.98,70.23,9/3/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,78,95.48,85.86,9/5/2019
Groundnut,Tamil Nadu,Cuddalore,Cuddalore,0,72.86,72.86,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,74.61,100.84,87.73,9/5/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,69,57.5,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,67.86,95.74,77.86,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,82.48,103.73,98.25,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,40.36,98.71,69.53,9/5/2019
Groundnut,Tamil Nadu,Dindigul,Vedachandur,48.9,53.5,52.5,9/5/2019
Groundnut,Tamil Nadu,Vellore,Vellore,67.11,99.11,95,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,71.36,101.11,93.99,8/28/2019
Groundnut,Tamil Nadu,Erode,Boothapadi,52,67,58,8/28/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,74.24,101.36,87.8,8/28/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,100.86,100.86,100.86,9/3/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,88.36,99.24,93.8,8/28/2019
Groundnut,Tamil Nadu,Vellore,Vellore,70.11,102.58,100,8/28/2019
Groundnut,Tamil Nadu,Erode,Boothapadi,30.55,40.2,34,9/10/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,75.74,75.74,75.74,9/10/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,77.36,102.48,89.61,8/30/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,68.23,73.48,72.2,8/30/2019
Groundnut,Tamil Nadu,Cuddalore,Virudhachalam,75.65,98.11,87.11,10/9/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,57.98,57.98,57.98,11/11/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,84.21,87.61,86.12,8/30/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,78.11,90.04,84.08,8/30/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,80.7,89.7,85.2,9/16/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56.5,67.6,58,9/16/2019
Groundnut,Tamil Nadu,Dindigul,Vedachandur,48.9,49.9,48.95,9/16/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,83.11,87.76,85.16,9/12/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,82.11,96.2,87.16,9/12/2019
Groundnut,Tamil Nadu,Ariyalur,Ariyalur Market,48.9,52,51,11/1/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,40.86,73.36,71.45,11/1/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,52.45,73.65,66.25,11/1/2019
Groundnut,Tamil Nadu,Vellore,Vellore,64.5,80.14,80,11/1/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,46.73,57.98,47.98,11/1/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,51.37,65,56,10/31/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,43.75,70.78,53.36,10/31/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,56.24,68.86,62.55,10/31/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,81.36,94.48,92.11,9/26/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,78.24,100.11,89.18,9/26/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,65.75,72.38,68.5,9/26/2019
Groundnut,Tamil Nadu,Dindigul,Dindigul,48.9,49.95,48.95,10/9/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,79.91,82.41,81.16,10/9/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,72.18,91.23,86.36,10/9/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,50.88,67.11,63.26,11/20/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,55.91,72.63,64.28,11/20/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,63.73,70.11,66.92,11/20/2019
Groundnut,Tamil Nadu,Vellore,Vellore,59,77.36,75,11/20/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,44.03,56.48,50.73,11/20/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,62.88,75.26,68.36,11/20/2019
Groundnut,Tamil Nadu,Dindigul,Dindigul,48.9,49.9,48.99,12/16/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,63.74,75.41,69.58,12/16/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,52.24,65.23,62.61,11/18/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,51.23,55.34,52.2,11/18/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,63.74,67.36,65.51,11/18/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,73.36,82.41,79.84,10/11/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,81.49,85.41,83.45,10/11/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,85.11,96.23,91.23,10/11/2019
Groundnut,Tamil Nadu,Dindigul,Vedachandur,48.9,50,49.95,10/11/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,59.95,76.74,66.63,11/4/2019
Groundnut,Tamil Nadu,Dindigul,Vedachandur,48.9,52,50,11/4/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,83.36,93.61,89.23,9/20/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.74,90.52,87.36,9/20/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56.5,73,60,9/20/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,96.11,104.49,101,9/20/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,82.36,97.61,89.99,9/9/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,80.11,87.8,85.74,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,66.61,66.61,66.61,9/5/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,50.52,71.11,63.73,11/21/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,54.97,67.61,64.32,11/21/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,67.48,76.36,71.92,11/21/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,71.61,86.99,79.3,10/14/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,77.89,98.86,98.73,10/14/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,88.15,96.11,93.03,10/3/2019
Groundnut,Tamil Nadu,Vellore,Vellore,82.61,105,104,9/13/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,80.08,87.58,85.08,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,80.53,86.63,83.4,9/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,85.11,88.86,86.43,10/18/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,77.36,88.74,83.61,10/18/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,72.11,93.86,82.99,10/18/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,59.73,65.98,61.73,10/18/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,73.36,96.88,87.32,10/11/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,69.54,93.88,81.71,10/11/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,76.28,81.44,79.61,10/11/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,52.09,66.01,64.19,10/10/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,76.73,92.48,89.61,10/10/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,70.11,83.32,76.71,9/20/2019
Groundnut,Tamil Nadu,Vellore,Vellore,81.45,105.39,104,9/20/2019
Groundnut,Tamil Nadu,Vellore,Vellore,70.36,105,103,9/26/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,90.49,91.24,90.86,10/15/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,80.36,91.86,90.11,10/15/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,69.29,85.54,79.61,9/12/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,63.75,102.99,99.98,9/12/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,83.65,83.65,83.65,9/12/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,90.61,95.11,92.24,9/10/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,80.48,91.87,86.17,9/10/2019
Groundnut,Tamil Nadu,Vellore,Vellore,59.86,98.99,97,9/10/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,62.41,78.36,70.39,10/29/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,65,57.5,10/29/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,51.23,88.73,87.48,10/29/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,50.75,69.95,65.89,11/6/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,51.74,65.49,58.62,11/6/2019
Groundnut,Tamil Nadu,Villupuram,Sangarapuram,71.41,71.41,71.41,11/6/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,62.11,83.73,72.92,11/6/2019
Groundnut,Tamil Nadu,Vellore,Vellore,63.26,74.86,72,11/6/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,43.73,50.58,45.33,11/6/2019
Groundnut,Tamil Nadu,Cuddalore,Shrimushnam,92.36,94.11,92.99,10/15/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,57.11,73.36,70.12,10/30/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,38.36,71.66,55.01,10/30/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,52.61,73.36,62.98,10/30/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,60.36,80.25,70.31,10/25/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,44.09,69.99,54.59,10/25/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,51.22,66.71,63.35,11/25/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,55.69,74.64,65.17,11/25/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,57.36,80.36,68.86,11/25/2019
Groundnut,Tamil Nadu,Vellore,Vellore,58.61,79.59,78,11/25/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,100.23,100.23,100.23,9/9/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,52.4,55.35,54.25,11/19/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,65.63,67.63,66.38,11/19/2019
Groundnut,Tamil Nadu,Vellore,Vellore,82.5,105.11,100,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,68.86,97.7,83.86,9/25/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,87.37,94.98,92.46,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,62.99,93.88,78.44,9/25/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,74.5,60,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,97.5,103.39,101.86,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,57.98,71.48,67.23,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,76.99,80.61,78.8,10/3/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,75,102.98,97.75,10/3/2019
Groundnut,Tamil Nadu,Villupuram,Villupuram,85.05,86.15,85.99,9/9/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,61.24,61.24,61.24,9/26/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,58,75.5,60,9/26/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,106.91,108.28,108.28,9/26/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,75.74,86.24,80.99,10/22/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,70.5,60,10/22/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,67.48,94.61,84.98,10/22/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,80.86,86.36,83.61,9/6/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.11,88.74,87.8,9/10/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56.5,67.3,58,9/10/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,89.23,101.25,93.76,9/10/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,50.88,67.46,63.65,11/29/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,57.23,70.53,68.24,11/29/2019
Groundnut,Tamil Nadu,Villupuram,Thirukovilur,61.71,71.25,65.63,11/29/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,61.24,83.49,73.71,11/29/2019
Groundnut,Tamil Nadu,Vellore,Vellore,65.11,79.5,75,11/29/2019
Groundnut,Tamil Nadu,Vellore,Vellore,82.61,104.66,103,9/27/2019
Groundnut,Tamil Nadu,Cuddalore,Kurinchipadi,98.88,98.88,98.88,9/25/2019
Groundnut,Tamil Nadu,Erode,Sivagiri,63.81,76.5,74.6,9/25/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,80.61,86.36,83.49,9/6/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,55,69,57,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Tindivanam,56.23,105.23,89.98,9/6/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,57.99,73.49,65.74,11/12/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,55.81,66.15,63.2,11/28/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,60.86,73.98,68.75,11/28/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,47.36,57.85,54.8,11/28/2019
Groundnut,Tamil Nadu,Ariyalur,Ariyalur Market,34,50.42,44,10/21/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,65.13,85.86,78.36,10/21/2019
Groundnut,Tamil Nadu,Villupuram,Sangarapuram,77.88,80.2,78.7,10/21/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,57.5,85.12,71.31,10/21/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,43.73,58.78,52.65,11/29/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,87.76,87.76,87.76,10/21/2019
Groundnut,Tamil Nadu,Ariyalur,Ariyalur Market,48.9,53,51,10/24/2019
Groundnut,Tamil Nadu,Cuddalore,Panruti,64.58,64.58,64.58,10/24/2019
Groundnut,Tamil Nadu,Villupuram,Gingee,58.99,78.19,68.59,12/10/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,78.73,79.98,79.35,12/10/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,51.2,63,58.1,12/10/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,75.5,57.5,10/5/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,69.9,81.28,75.59,11/15/2019
Groundnut,Tamil Nadu,Coimbatore,Sevur,56,60.5,57.5,11/15/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,68.36,87.63,83.86,9/30/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,77.37,108.36,92.86,9/30/2019
Groundnut,Tamil Nadu,Vellore,Vellore,80.15,102.86,101,9/30/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,60.23,70.98,70.22,9/30/2019
Groundnut,Tamil Nadu,Villupuram,Kallakurichi,60.49,75.11,67.8,11/4/2019
Groundnut,Tamil Nadu,Villupuram,Ulundurpettai,100.11,100.11,100.11,9/13/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,62.73,68.48,66.48,9/13/2019
Groundnut,Tamil Nadu,Thiruvannamalai,Cheyyar,82.36,93.86,90.84,9/23/2019
Groundnut,Tamil Nadu,Vellore,Vellore,64.61,104.87,103,9/23/2019
Groundnut,Tamil Nadu,Villupuram,Vikkiravandi,61.78,72.23,69.73,9/23/2019
Groundnut,Tamil Nadu,Erode,Anthiyur,29,34,31,10/17/2019
Groundnut,Tamil Nadu,Villupuram,Avalurpet,69.61,91.98,75.86,10/17/2019
